prelim_gap_id,prelim_gap_description,gap_library_id,gap_library_description,relevancy_score,IEP Entry ID,Mission,Mission or Installation Wide,Resource Category,Installation(s),Installation_Cd,Gap_Or_Opportunity?
88,"Switchgear at VKF is critically aged, not working effectively, and subject to failure at any time, delaying consistent testing.",20,Lacking or no access to parts / replacement assets,75,ARN24,Aerodynamics Mission Set,Mission,Power,ARNOLD AFB,ANZY,Resilience Gap
88,"Switchgear at VKF is critically aged, not working effectively, and subject to failure at any time, delaying consistent testing.",10,Lacking or requires upgrades to centralized asset / system,70,ARN24,Aerodynamics Mission Set,Mission,Power,ARNOLD AFB,ANZY,Resilience Gap
88,"Switchgear at VKF is critically aged, not working effectively, and subject to failure at any time, delaying consistent testing.",25,Lacking vulnerability / resiliency / adequacy assessment,55,ARN24,Aerodynamics Mission Set,Mission,Power,ARNOLD AFB,ANZY,Resilience Gap
99,Overhead electrical distribution lines are not insulated; previous high wind events have caused line sparks.,37,Lacking┬á or no access to┬á hardening / safety or security improvements,95,ARN16,_ALL INSTALLATION,0,Power Distribution,ARNOLD AFB,ANZY,Resilience Gap
99,Overhead electrical distribution lines are not insulated; previous high wind events have caused line sparks.,9,Climate/weather/temperature conditions limit system capability,90,ARN16,_ALL INSTALLATION,0,Power Distribution,ARNOLD AFB,ANZY,Resilience Gap
99,Overhead electrical distribution lines are not insulated; previous high wind events have caused line sparks.,39,Lacking electrical transmission distribution/connection systems,85,ARN16,_ALL INSTALLATION,0,Power Distribution,ARNOLD AFB,ANZY,Resilience Gap
99,Overhead electrical distribution lines are not insulated; previous high wind events have caused line sparks.,25,Lacking vulnerability / resiliency / adequacy assessment,65,ARN16,_ALL INSTALLATION,0,Power Distribution,ARNOLD AFB,ANZY,Resilience Gap
99,Overhead electrical distribution lines are not insulated; previous high wind events have caused line sparks.,46,Lack of adequate fire suppression / risk mitigation,60,ARN16,_ALL INSTALLATION,0,Power Distribution,ARNOLD AFB,ANZY,Resilience Gap
103,"Mission-owned steam plant (separate from installation steam plant) is not on backup power. ",1,Lacking backup power,95,ARN44,Space Mission Set,Mission,Power,ARNOLD AFB,ANZY,Resilience Gap
103,"Mission-owned steam plant (separate from installation steam plant) is not on backup power. ",5,Lacking building-level UPS,70,ARN44,Space Mission Set,Mission,Power,ARNOLD AFB,ANZY,Resilience Gap
103,"Mission-owned steam plant (separate from installation steam plant) is not on backup power. ",10,Lacking or requires upgrades to centralized asset / system,65,ARN44,Space Mission Set,Mission,Power,ARNOLD AFB,ANZY,Resilience Gap
103,"Mission-owned steam plant (separate from installation steam plant) is not on backup power. ",4,Generator requires adequate sizing / testing,60,ARN44,Space Mission Set,Mission,Power,ARNOLD AFB,ANZY,Resilience Gap
103,"Mission-owned steam plant (separate from installation steam plant) is not on backup power. ",33,Requires Microgrid solution,50,ARN44,Space Mission Set,Mission,Power,ARNOLD AFB,ANZY,Resilience Gap
104,Mission facilities do not have backup power in place.,1,Lacking backup power,95,ARN36,Hypersonics Mission Set,Mission,Power,ARNOLD AFB,ANZY,Resilience Gap
104,Mission facilities do not have backup power in place.,5,Lacking building-level UPS,75,ARN36,Hypersonics Mission Set,Mission,Power,ARNOLD AFB,ANZY,Resilience Gap
104,Mission facilities do not have backup power in place.,4,Generator requires adequate sizing / testing,65,ARN36,Hypersonics Mission Set,Mission,Power,ARNOLD AFB,ANZY,Resilience Gap
104,Mission facilities do not have backup power in place.,3,Lacking┬ágenerator quick-connect tie-in connection,60,ARN36,Hypersonics Mission Set,Mission,Power,ARNOLD AFB,ANZY,Resilience Gap
104,Mission facilities do not have backup power in place.,2,Lacking┬á access to┬áportable backup power,55,ARN36,Hypersonics Mission Set,Mission,Power,ARNOLD AFB,ANZY,Resilience Gap
105,Medium voltage electrical distribution substation connections are radial and are not looped.,39,Lacking electrical transmission distribution/connection systems,95,ARN15,_ALL INSTALLATION,0,Power Distribution,ARNOLD AFB,ANZY,Resilience Gap
105,Medium voltage electrical distribution substation connections are radial and are not looped.,8,Lacking redundant electrical feed,90,ARN15,_ALL INSTALLATION,0,Power Distribution,ARNOLD AFB,ANZY,Resilience Gap
105,Medium voltage electrical distribution substation connections are radial and are not looped.,64,Lacking substation interconnection/backfeed capabilities,85,ARN15,_ALL INSTALLATION,0,Power Distribution,ARNOLD AFB,ANZY,Resilience Gap
105,Medium voltage electrical distribution substation connections are radial and are not looped.,40,Lacking electrical transmission distribution controls,70,ARN15,_ALL INSTALLATION,0,Power Distribution,ARNOLD AFB,ANZY,Resilience Gap
105,Medium voltage electrical distribution substation connections are radial and are not looped.,10,Lacking or requires upgrades to centralized asset / system,65,ARN15,_ALL INSTALLATION,0,Power Distribution,ARNOLD AFB,ANZY,Resilience Gap
121,Connection to a microgrid could be a source of backup power with controls that automatically and efficiently optimize electrical consumption for asset protection and critical loads.,33,Requires Microgrid solution,95,ARN14,_ALL INSTALLATION,0,Power Distribution,ARNOLD AFB,ANZY,Resilience Opportunity
121,Connection to a microgrid could be a source of backup power with controls that automatically and efficiently optimize electrical consumption for asset protection and critical loads.,1,Lacking backup power,85,ARN14,_ALL INSTALLATION,0,Power Distribution,ARNOLD AFB,ANZY,Resilience Opportunity
121,Connection to a microgrid could be a source of backup power with controls that automatically and efficiently optimize electrical consumption for asset protection and critical loads.,40,Lacking electrical transmission distribution controls,80,ARN14,_ALL INSTALLATION,0,Power Distribution,ARNOLD AFB,ANZY,Resilience Opportunity
121,Connection to a microgrid could be a source of backup power with controls that automatically and efficiently optimize electrical consumption for asset protection and critical loads.,71,Lacking advanced grid control/integration capabilities,75,ARN14,_ALL INSTALLATION,0,Power Distribution,ARNOLD AFB,ANZY,Resilience Opportunity
121,Connection to a microgrid could be a source of backup power with controls that automatically and efficiently optimize electrical consumption for asset protection and critical loads.,34,Lacking access to alternate / renewable electrical power source,70,ARN14,_ALL INSTALLATION,0,Power Distribution,ARNOLD AFB,ANZY,Resilience Opportunity
124,"Brief outages occur due to aging electrical infrastructure, which pauses testing and requires posted security.",17,Asset is aged / lacking adequate performance,95,ARN37,Hypersonics Mission Set,Mission,Power,ARNOLD AFB,ANZY,Resilience Gap
124,"Brief outages occur due to aging electrical infrastructure, which pauses testing and requires posted security.",39,Lacking electrical transmission distribution/connection systems,85,ARN37,Hypersonics Mission Set,Mission,Power,ARNOLD AFB,ANZY,Resilience Gap
124,"Brief outages occur due to aging electrical infrastructure, which pauses testing and requires posted security.",1,Lacking backup power,75,ARN37,Hypersonics Mission Set,Mission,Power,ARNOLD AFB,ANZY,Resilience Gap
124,"Brief outages occur due to aging electrical infrastructure, which pauses testing and requires posted security.",10,Lacking or requires upgrades to centralized asset / system,70,ARN37,Hypersonics Mission Set,Mission,Power,ARNOLD AFB,ANZY,Resilience Gap
