prelim_gap_id,prelim_gap_description,gap_library_id,gap_library_description,relevancy_score,IEP Entry ID,Mission,Mission or Installation Wide,Resource Category,Installation(s),Installation_Cd,Gap_Or_Opportunity?,gap_id,Problem,GapToStrat_relatedness_score,strategy_id,General Solution Description ,TechToStrat_relevancy_score,technology_id,Technology,Cost Per Building Low ($),Cost Per Building High ($),Cost Estimation Logic,Installation,Strat_ID,Strategy / Capability,Scale,Impact_Potential,MSS3,% Impact_Potential,MAJCOM,Installation_Name,Million_BTU_FY24_AEPRR,Energy_Cost($),Total_Facility_SF,Building_Count,Combined_Relevency Score,Row_ID
470,Does not meet up UI standards for task critical assets.  (Major),29.0,Lacking or no access to adequate policy / legal /code documentation or requirements,95.0,BUC4,_ALL INSTALLATION,Installation,Power,BUCKLEY SFB,CRWU,Resilience Gap,29,Lacking or no access to adequate policy / legal /code documentation or requirements,75.0,98.0,Standardized Cybersecurity Authorization Protocol,100.0,8.0,Industrial Control Systems (ICS) Cybersecurity,60000.0,180000.0,"Development of cybersecurity policies, procedures, and compliance documentation. Includes risk assessment, compliance monitoring, and staff training.",Buckley,98,Standardized Cybersecurity Authorization Protocol,Installation,90.90909090909092,90.90909090909092,1.0,SPOC,BUCKLEY SFB,999617.719175866,27253810.2425105,4782260.5,273,95.0,38
470,Does not meet up UI standards for task critical assets.  (Major),29.0,Lacking or no access to adequate policy / legal /code documentation or requirements,95.0,BUC4,_ALL INSTALLATION,Installation,Power,BUCKLEY SFB,CRWU,Resilience Gap,29,Lacking or no access to adequate policy / legal /code documentation or requirements,75.0,98.0,Standardized Cybersecurity Authorization Protocol,100.0,8.0,Industrial Control Systems (ICS) Cybersecurity,60000.0,180000.0,"Development of cybersecurity policies, procedures, and compliance documentation. Includes risk assessment, compliance monitoring, and staff training.",Buckley,98,Standardized Cybersecurity Authorization Protocol,Installation,90.90909090909092,90.90909090909092,1.0,ANG,BUCKLEY AFB (ANG),56480.43,980450.2,4782260.5,273,95.0,39
489,Two of three circuits are radial (create east-side loop).  (Minor),39.0,Lacking electrical transmission distribution/connection systems,95.0,BUC6,_ALL INSTALLATION,Installation,Power,BUCKLEY SFB,CRWU,Resilience Gap,39,Lacking electrical transmission distribution/connection systems,95.0,123.0,Adequate Electrical Transmission Condition,85.0,14.0,Power Quality,450000.0,1100000.0,"New transmission systems with power quality features. Includes filtering, regulation, and monitoring equipment.",Buckley,123,Adequate Electrical Transmission Condition (Installation Level),Installation,334.7143680215823,557.857280147542,0.5999999998799999,SPOC,BUCKLEY SFB,999617.719175866,27253810.2425105,4782260.5,273,80.75,40
489,Two of three circuits are radial (create east-side loop).  (Minor),39.0,Lacking electrical transmission distribution/connection systems,95.0,BUC6,_ALL INSTALLATION,Installation,Power,BUCKLEY SFB,CRWU,Resilience Gap,39,Lacking electrical transmission distribution/connection systems,95.0,123.0,Adequate Electrical Transmission Condition,85.0,14.0,Power Quality,450000.0,1100000.0,"New transmission systems with power quality features. Includes filtering, regulation, and monitoring equipment.",Buckley,123,Adequate Electrical Transmission Condition (Installation Level),Installation,334.7143680215823,557.857280147542,0.5999999998799999,ANG,BUCKLEY AFB (ANG),56480.43,980450.2,4782260.5,273,80.75,41
489,Two of three circuits are radial (create east-side loop).  (Minor),39.0,Lacking electrical transmission distribution/connection systems,95.0,BUC6,_ALL INSTALLATION,Installation,Power,BUCKLEY SFB,CRWU,Resilience Gap,39,Lacking electrical transmission distribution/connection systems,95.0,123.0,Adequate Electrical Transmission Condition,85.0,7.0,Substations,650000.0,1600000.0,"New transmission systems serving building's substation. Includes high-voltage equipment, structures, and termination equipment.",Buckley,123,Adequate Electrical Transmission Condition (Installation Level),Installation,334.7143680215823,557.857280147542,0.5999999998799999,SPOC,BUCKLEY SFB,999617.719175866,27253810.2425105,4782260.5,273,80.75,42
489,Two of three circuits are radial (create east-side loop).  (Minor),39.0,Lacking electrical transmission distribution/connection systems,95.0,BUC6,_ALL INSTALLATION,Installation,Power,BUCKLEY SFB,CRWU,Resilience Gap,39,Lacking electrical transmission distribution/connection systems,95.0,123.0,Adequate Electrical Transmission Condition,85.0,7.0,Substations,650000.0,1600000.0,"New transmission systems serving building's substation. Includes high-voltage equipment, structures, and termination equipment.",Buckley,123,Adequate Electrical Transmission Condition (Installation Level),Installation,334.7143680215823,557.857280147542,0.5999999998799999,ANG,BUCKLEY AFB (ANG),56480.43,980450.2,4782260.5,273,80.75,43
563,"At CAFB, nearly all distribution infrastructure is underground and encased in concrete. Despite ongoing coordination efforts, construction activities may still cause distribution system outages. At MAFR, distribution infrastructure is overhead and uninsulated, increasing risk of damage from natural and human-caused hazards. ",37.0,Lacking┬á or no access to┬á hardening / safety or security improvements,95.0,G19,_ALL INSTALLATION,Installation,Power Distribution,CANNON AFB,CZQZ,,37,Lacking or no access to hardening / safety or security improvements,95.0,156.0,Water Distribution Hardening Strategies,95.0,22.0,Water System Resilience Infrastructure,27833.3333,93333.3333,"Allocated cost per building (~135) for developing system-wide protocol, communication plan, potentially integrating alerts into existing systems. Primarily planning/admin cost.",Cannon,156,Water Distribution Hardening Strategies (Installation Level),Installation,84.10257408074303,136.72268096030706,0.6151325697391747,AFSOC,CANNON AFB,347992.03772664,3602533.19852081,3391704.0,267,90.25,44
581,"The installationΓÇÖs Contingency Response Plan (CRP) (CAFB, 2016) includes a priority list for generator refueling. The priority list includes generators on CAFB and MAFR, but MAFR personnel believe the generator supporting the Range Control Tower is underprioritized for emergency response",22.0,Lacking emergency operations protocol / logistics / alerts / comms,90.0,G2,_ALL INSTALLATION,Installation,Backup Power,CANNON AFB,CZQZ,,22,Lacking emergency operations protocol / logistics / alerts / comms,80.0,153.0,Prioritized Emergency Water Allocation Protocol,100.0,17.0,Emergency Water Systems,5833.3333,17333.3333,"Similar to Gap 19, potentially broader scope. Allocated cost per building for framework development, documentation, initial training, potential CMMS integration setup, spread over ~135 participating b",Cannon,153,Prioritized Emergency Water Allocation Protocol,Installation,10.529556650246306,10.529556650246306,1.0,AFSOC,CANNON AFB,347992.03772664,3602533.19852081,3391704.0,267,90.0,45
619,Power distribution infrastructure at MAFR is uninsulated.,37.0,Lacking┬á or no access to┬á hardening / safety or security improvements,95.0,G20,_ALL INSTALLATION,Installation,Power Distribution,CANNON AFB,CZQZ,,37,Lacking or no access to hardening / safety or security improvements,95.0,156.0,Water Distribution Hardening Strategies,95.0,22.0,Water System Resilience Infrastructure,27833.3333,93333.3333,"Allocated cost per building (~135) for developing system-wide protocol, communication plan, potentially integrating alerts into existing systems. Primarily planning/admin cost.",Cannon,156,Water Distribution Hardening Strategies (Installation Level),Installation,84.10257408074303,136.72268096030706,0.6151325697391747,AFSOC,CANNON AFB,347992.03772664,3602533.19852081,3391704.0,267,90.25,46
999,The majority of electrical distribution at Dobbins ARB are overhead lines that are not sufficiently hardened.,37.0,Lacking┬á or no access to┬á hardening / safety or security improvements,95.0,G21,_ALL INSTALLATION,Installation,Power Distribution,DOBBINS ARB,FGWB,,37,Lacking or no access to hardening / safety or security improvements,95.0,156.0,Water Distribution Hardening Strategies,95.0,22.0,Water System Resilience Infrastructure,27833.3333,93333.3333,"Allocated cost per building (~135) for developing system-wide protocol, communication plan, potentially integrating alerts into existing systems. Primarily planning/admin cost.",Dobbins ARB,156,Water Distribution Hardening Strategies (Installation Level),Installation,74.56203243376726,99.41604322016902,0.7500000001874999,AFRC,DOBBINS AIR RESERVE BASE,89603.4963940764,1801768.64164174,1467092.0,124,90.25,47
1001,"The installation does not have portable generators. Several portable generators have been requested. Of those, two could be dedicated to the main gate and fueling station, and the remainder could be made available for use for other facilities.",60.0,Insufficient on-site storage capacity for critical resources,75.0,G3,_ALL INSTALLATION,Installation,Backup Power,DOBBINS ARB,FGWB,,60,Insufficient on-site storage capacity for critical resources,85.0,95.0,Critical Spares and Obsolescence Prevention,85.0,11.0,Generator Reliability,80000.0,225000.0,Development of enhanced on-site storage for critical generator parts and fuel. Includes secure facilities and inventory management.,Dobbins ARB,95,Critical Spares and Obsolescence Prevention,Installation,62.962962962962955,94.44444441296295,0.6666666668888889,AFRC,DOBBINS AIR RESERVE BASE,89603.4963940764,1801768.64164174,1467092.0,124,63.75,48
1002,The installation cannot sustain installation- or district-scale electricity supply for critical loads without a connection to the utility.,33.0,Requires Microgrid solution,95.0,G22,_ALL INSTALLATION,Installation,Power Distribution,DOBBINS ARB,FGWB,,33,Requires Microgrid solution,95.0,127.0,Installation Microgrid,100.0,12.0,Microgrid,500000.0,1500000.0,"Building-specific microgrid implementation. Includes local generation, storage, controls, and grid interconnection capabilities.",Dobbins ARB,127,Installation Microgrid,Installation,107.8237685653475,107.8237685653475,1.0,AFRC,DOBBINS AIR RESERVE BASE,89603.4963940764,1801768.64164174,1467092.0,124,95.0,49
1070,"Apart from Key Mission Partners facilities, which are on their own supply feed, the installation has a single feed from the electrical utility provider. The south substation is able to pick up loads from the north substation but the south substation does not have a separate utility feed.",8.0,Lacking redundant electrical feed,95.0,DOV18,_ALL INSTALLATION,Installation,Power Distribution,DOVER AFB,FJXT,Resilience Opportunity,8,Lacking redundant electrical feed,85.0,21.0,Alternate Supply Paths (Backup Power),90.0,11.0,Generator Reliability,175000.0,450000.0,"Implementation of redundant electrical feeds with automatic transfer capability. Includes switchgear, controls, and generator integration.",Dover,21,Alternate Supply Paths (Backup Power),Installation,3.864734299516908,3.864734299516908,1.0,AMC,DOVER AFB,404725.86965,7161633.14,3865854.0,200,85.5,50
1081,Transfer switches and sectionalizers are in place to reroute power if there is a fault but are manual.,47.0,"Requirements are inadequately manual, automated / modernized system is needed",95.0,DOV20,_ALL INSTALLATION,Installation,Power Distribution,DOVER AFB,FJXT,Resilience Opportunity,47,"Requirements are inadequately manual, automated / modernized system is needed",90.0,132.0,Remote Substation Controls / Operations,100.0,7.0,Substations,275000.0,650000.0,"Modernization of manual substation controls with automation. Includes SCADA equipment, software, and training.",Dover,132,Remote Substation Controls / Operations (Installation Level),Installation,145.75829639583472,145.75829639583472,1.0,AMC,DOVER AFB,404725.86965,7161633.14,3865854.0,200,95.0,51
1087,"The base receives power from dual transmission lines and has looped distribution on base, but power all feeds through a single connection from utility to the base.",8.0,Lacking redundant electrical feed,90.0,DOV19,_ALL INSTALLATION,Installation,Power Distribution,DOVER AFB,FJXT,Resilience Opportunity,8,Lacking redundant electrical feed,85.0,21.0,Alternate Supply Paths (Backup Power),90.0,11.0,Generator Reliability,175000.0,450000.0,"Implementation of redundant electrical feeds with automatic transfer capability. Includes switchgear, controls, and generator integration.",Dover,21,Alternate Supply Paths (Backup Power),Installation,3.864734299516908,3.864734299516908,1.0,AMC,DOVER AFB,404725.86965,7161633.14,3865854.0,200,81.0,52
