prelim_gap_id,prelim_gap_description,gap_library_id,gap_library_description,relevancy_score,IEP Entry ID,Mission,Mission or Installation Wide,Resource Category,Installation(s),Installation_Cd,Gap_Or_Opportunity?,gap_id,Problem,GapToStrat_relatedness_score,strategy_id,General Solution Description ,TechToStrat_relevancy_score,technology_id,Technology,Cost Per Building Low ($),Cost Per Building High ($),Cost Estimation Logic,Installation,Strat_ID,Strategy / Capability,Scale,Impact_Potential,MSS3,% Impact_Potential,MAJCOM,Installation_Name,Million_BTU_FY24_AEPRR,Energy_Cost($),Total_Facility_SF,Building_Count,Combined_Relevency Score,Row_ID
432,Existing transmission lines and poles are susceptible to fire damage,39.0,Lacking electrical transmission distribution/connection systems,80.0,BEA3,_ALL INSTALLATION,Installation,Power,BEALE AFB,BAEY,Resilience Gap,39,Lacking electrical transmission distribution/connection systems,90.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,250000.0,700000.0,"Development of robust electrical distribution within microgrid. Includes cabling, switchgear, transformers, and protection equipment.",Beale,112,Alternate Supply Paths (Power) (Building Level),Building,16.281512605042018,32.563025210084035,0.5,ACC,BEALE AFB,299365.360755613,7191994.68007887,3240612.0,274,68.0,172
440,Base transmission system is linear (not looped) and relies on single utility provider,39.0,Lacking electrical transmission distribution/connection systems,95.0,BEA2,_ALL INSTALLATION,Installation,Power,BEALE AFB,BAEY,Resilience Gap,39,Lacking electrical transmission distribution/connection systems,90.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,250000.0,700000.0,"Development of robust electrical distribution within microgrid. Includes cabling, switchgear, transformers, and protection equipment.",Beale,112,Alternate Supply Paths (Power) (Building Level),Building,16.281512605042018,32.563025210084035,0.5,ACC,BEALE AFB,299365.360755613,7191994.68007887,3240612.0,274,80.75,173
448,OH transmission upstream of main switchgear. Conflicts with UFC 3-550-01. (Minor),39.0,Lacking electrical transmission distribution/connection systems,95.0,BUC5,_ALL INSTALLATION,Installation,Power,BUCKLEY SFB,CRWU,Resilience Gap,39,Lacking electrical transmission distribution/connection systems,90.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,250000.0,700000.0,"Development of robust electrical distribution within microgrid. Includes cabling, switchgear, transformers, and protection equipment.",Buckley,112,Alternate Supply Paths (Power) (Building Level),Building,16.666666666666664,29.62962963333333,0.5624999999296875,SPOC,BUCKLEY SFB,999617.719175866,27253810.2425105,4782260.5,273,80.75,174
448,OH transmission upstream of main switchgear. Conflicts with UFC 3-550-01. (Minor),39.0,Lacking electrical transmission distribution/connection systems,95.0,BUC5,_ALL INSTALLATION,Installation,Power,BUCKLEY SFB,CRWU,Resilience Gap,39,Lacking electrical transmission distribution/connection systems,90.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,250000.0,700000.0,"Development of robust electrical distribution within microgrid. Includes cabling, switchgear, transformers, and protection equipment.",Buckley,112,Alternate Supply Paths (Power) (Building Level),Building,16.666666666666664,29.62962963333333,0.5624999999296875,ANG,BUCKLEY AFB (ANG),56480.43,980450.2,4782260.5,273,80.75,175
455,No alternative substation connection.  (Major),39.0,Lacking electrical transmission distribution/connection systems,95.0,BUC2,_ALL INSTALLATION,Installation,Power,BUCKLEY SFB,CRWU,Resilience Gap,39,Lacking electrical transmission distribution/connection systems,90.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,250000.0,700000.0,"Development of robust electrical distribution within microgrid. Includes cabling, switchgear, transformers, and protection equipment.",Buckley,112,Alternate Supply Paths (Power) (Building Level),Building,16.666666666666664,29.62962963333333,0.5624999999296875,SPOC,BUCKLEY SFB,999617.719175866,27253810.2425105,4782260.5,273,80.75,176
455,No alternative substation connection.  (Major),39.0,Lacking electrical transmission distribution/connection systems,95.0,BUC2,_ALL INSTALLATION,Installation,Power,BUCKLEY SFB,CRWU,Resilience Gap,39,Lacking electrical transmission distribution/connection systems,90.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,250000.0,700000.0,"Development of robust electrical distribution within microgrid. Includes cabling, switchgear, transformers, and protection equipment.",Buckley,112,Alternate Supply Paths (Power) (Building Level),Building,16.666666666666664,29.62962963333333,0.5624999999296875,ANG,BUCKLEY AFB (ANG),56480.43,980450.2,4782260.5,273,80.75,177
460,"In the ANG area, there are splices in manholes for 13.2 kV along Breckenridge Avenue/east of Aspen Street; need to upgrade to above-grade connections cabinets or revise to in-line splices. Conflicts with UFC 3-550-01. (Major)",39.0,Lacking electrical transmission distribution/connection systems,90.0,BUC1,_ALL INSTALLATION,Installation,Power,BUCKLEY SFB,CRWU,Resilience Opportunity,39,Lacking electrical transmission distribution/connection systems,90.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,250000.0,700000.0,"Development of robust electrical distribution within microgrid. Includes cabling, switchgear, transformers, and protection equipment.",Buckley,112,Alternate Supply Paths (Power) (Building Level),Building,16.666666666666664,29.62962963333333,0.5624999999296875,SPOC,BUCKLEY SFB,999617.719175866,27253810.2425105,4782260.5,273,76.5,178
460,"In the ANG area, there are splices in manholes for 13.2 kV along Breckenridge Avenue/east of Aspen Street; need to upgrade to above-grade connections cabinets or revise to in-line splices. Conflicts with UFC 3-550-01. (Major)",39.0,Lacking electrical transmission distribution/connection systems,90.0,BUC1,_ALL INSTALLATION,Installation,Power,BUCKLEY SFB,CRWU,Resilience Opportunity,39,Lacking electrical transmission distribution/connection systems,90.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,250000.0,700000.0,"Development of robust electrical distribution within microgrid. Includes cabling, switchgear, transformers, and protection equipment.",Buckley,112,Alternate Supply Paths (Power) (Building Level),Building,16.666666666666664,29.62962963333333,0.5624999999296875,ANG,BUCKLEY AFB (ANG),56480.43,980450.2,4782260.5,273,76.5,179
489,Two of three circuits are radial (create east-side loop).  (Minor),39.0,Lacking electrical transmission distribution/connection systems,95.0,BUC6,_ALL INSTALLATION,Installation,Power,BUCKLEY SFB,CRWU,Resilience Gap,39,Lacking electrical transmission distribution/connection systems,90.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,250000.0,700000.0,"Development of robust electrical distribution within microgrid. Includes cabling, switchgear, transformers, and protection equipment.",Buckley,112,Alternate Supply Paths (Power) (Building Level),Building,16.666666666666664,29.62962963333333,0.5624999999296875,SPOC,BUCKLEY SFB,999617.719175866,27253810.2425105,4782260.5,273,80.75,180
489,Two of three circuits are radial (create east-side loop).  (Minor),39.0,Lacking electrical transmission distribution/connection systems,95.0,BUC6,_ALL INSTALLATION,Installation,Power,BUCKLEY SFB,CRWU,Resilience Gap,39,Lacking electrical transmission distribution/connection systems,90.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,250000.0,700000.0,"Development of robust electrical distribution within microgrid. Includes cabling, switchgear, transformers, and protection equipment.",Buckley,112,Alternate Supply Paths (Power) (Building Level),Building,16.666666666666664,29.62962963333333,0.5624999999296875,ANG,BUCKLEY AFB (ANG),56480.43,980450.2,4782260.5,273,80.75,181
563,"At CAFB, nearly all distribution infrastructure is underground and encased in concrete. Despite ongoing coordination efforts, construction activities may still cause distribution system outages. At MAFR, distribution infrastructure is overhead and uninsulated, increasing risk of damage from natural and human-caused hazards. ",39.0,Lacking electrical transmission distribution/connection systems,90.0,G19,_ALL INSTALLATION,Installation,Power Distribution,CANNON AFB,CZQZ,,39,Lacking electrical transmission distribution/connection systems,90.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,250000.0,700000.0,"Development of robust electrical distribution within microgrid. Includes cabling, switchgear, transformers, and protection equipment.",Cannon,112,Alternate Supply Paths (Power) (Building Level),Building,11.111111111111112,14.814814811111113,0.7500000001875,AFSOC,CANNON AFB,347992.03772664,3602533.19852081,3391704.0,267,76.5,182
619,Power distribution infrastructure at MAFR is uninsulated.,39.0,Lacking electrical transmission distribution/connection systems,90.0,G20,_ALL INSTALLATION,Installation,Power Distribution,CANNON AFB,CZQZ,,39,Lacking electrical transmission distribution/connection systems,90.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,250000.0,700000.0,"Development of robust electrical distribution within microgrid. Includes cabling, switchgear, transformers, and protection equipment.",Cannon,112,Alternate Supply Paths (Power) (Building Level),Building,11.111111111111112,14.814814811111113,0.7500000001875,AFSOC,CANNON AFB,347992.03772664,3602533.19852081,3391704.0,267,76.5,183
778,Underground distribution lines are subject to disruption due to digging/construction.,39.0,Lacking electrical transmission distribution/connection systems,95.0,CRE2,_ALL INSTALLATION,Installation,Power,CREECH AFB,LKTC,Resilience Gap,39,Lacking electrical transmission distribution/connection systems,90.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,250000.0,700000.0,"Development of robust electrical distribution within microgrid. Includes cabling, switchgear, transformers, and protection equipment.",Creech,112,Alternate Supply Paths (Power) (Building Level),Building,2.898550724637681,2.898550724637681,1.0,ACC,CREECH AFB,131098.9343,3938123.0,1163771.0,143,80.75,184
800,"NVE transmission lines traverse long, overhead spans and are subject to off-base disruption.",39.0,Lacking electrical transmission distribution/connection systems,95.0,CRE1,_ALL INSTALLATION,Installation,Power,CREECH AFB,LKTC,Resilience Gap,39,Lacking electrical transmission distribution/connection systems,90.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,250000.0,700000.0,"Development of robust electrical distribution within microgrid. Includes cabling, switchgear, transformers, and protection equipment.",Creech,112,Alternate Supply Paths (Power) (Building Level),Building,2.898550724637681,2.898550724637681,1.0,ACC,CREECH AFB,131098.9343,3938123.0,1163771.0,143,80.75,185
833,Failure of one component can disrupt critical load sustainment.,8.0,Lacking redundant electrical feed,95.0,CRE3,_ALL INSTALLATION,Installation,Power,CREECH AFB,LKTC,Resilience Gap,8,Lacking redundant electrical feed,95.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,200000.0,600000.0,"Implementation of redundant electrical feeds within a microgrid framework. Includes alternate distribution paths, switchgear, and controls. Costs vary based on distance and capacity needed.",Creech,112,Alternate Supply Paths (Power) (Building Level),Building,2.898550724637681,2.898550724637681,1.0,ACC,CREECH AFB,131098.9343,3938123.0,1163771.0,143,80.75,186
1087,"The base receives power from dual transmission lines and has looped distribution on base, but power all feeds through a single connection from utility to the base.",39.0,Lacking electrical transmission distribution/connection systems,95.0,DOV19,_ALL INSTALLATION,Installation,Power Distribution,DOVER AFB,FJXT,Resilience Opportunity,39,Lacking electrical transmission distribution/connection systems,90.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,250000.0,700000.0,"Development of robust electrical distribution within microgrid. Includes cabling, switchgear, transformers, and protection equipment.",Dover,112,Alternate Supply Paths (Power) (Building Level),Building,2.898550724637681,2.898550724637681,1.0,AMC,DOVER AFB,404725.86965,7161633.14,3865854.0,200,80.75,187
1093,Some electrical distribution infrastructure has not yet been undergrounded,39.0,Lacking electrical transmission distribution/connection systems,95.0,DOV21,_ALL INSTALLATION,Installation,Power Distribution,DOVER AFB,FJXT,Resilience Opportunity,39,Lacking electrical transmission distribution/connection systems,90.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,250000.0,700000.0,"Development of robust electrical distribution within microgrid. Includes cabling, switchgear, transformers, and protection equipment.",Dover,112,Alternate Supply Paths (Power) (Building Level),Building,2.898550724637681,2.898550724637681,1.0,AMC,DOVER AFB,404725.86965,7161633.14,3865854.0,200,80.75,188
1070,"Apart from Key Mission Partners facilities, which are on their own supply feed, the installation has a single feed from the electrical utility provider. The south substation is able to pick up loads from the north substation but the south substation does not have a separate utility feed.",8.0,Lacking redundant electrical feed,95.0,DOV18,_ALL INSTALLATION,Installation,Power Distribution,DOVER AFB,FJXT,Resilience Opportunity,8,Lacking redundant electrical feed,95.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,200000.0,600000.0,"Implementation of redundant electrical feeds within a microgrid framework. Includes alternate distribution paths, switchgear, and controls. Costs vary based on distance and capacity needed.",Dover,112,Alternate Supply Paths (Power) (Building Level),Building,2.898550724637681,2.898550724637681,1.0,AMC,DOVER AFB,404725.86965,7161633.14,3865854.0,200,80.75,189
1484,"Power poles are old, rotten,or susceptible to vehicle impact.",39.0,Lacking electrical transmission distribution/connection systems,90.0,EGL1,_ALL INSTALLATION,Installation,Power,EGLIN AFB,FTFA,Resilience Gap,39,Lacking electrical transmission distribution/connection systems,90.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,250000.0,700000.0,"Development of robust electrical distribution within microgrid. Includes cabling, switchgear, transformers, and protection equipment.",Eglin,112,Alternate Supply Paths (Power) (Building Level),Building,11.163853727144867,11.163853727144867,1.0,AFMC,EGLIN AFB,1319786.98,22593423.96,11794556.43,1214,76.5,190
2731,NSF Anacostia and Bolling AFB electrical distribution systems are not tied together.,39.0,Lacking electrical transmission distribution/connection systems,95.0,I-G29,_ALL INSTALLATION,Installation,Power Distribution,JB ANACOSTIA-BOLLING,JBAB,Resilience Opportunity,39,Lacking electrical transmission distribution/connection systems,90.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,250000.0,700000.0,"Development of robust electrical distribution within microgrid. Includes cabling, switchgear, transformers, and protection equipment.",JBAB,112,Alternate Supply Paths (Power) (Building Level),Building,5.555555555555555,5.555555555555555,1.0,AFDW,JB ANACOSTIA BOLLING,328952.995255747,14434783.527,4722006.0,216,80.75,191
2760,Aged transformers (more than 40 years old).,39.0,Lacking electrical transmission distribution/connection systems,90.0,I-G28,_ALL INSTALLATION,Installation,Power Distribution,JB ANACOSTIA-BOLLING,JBAB,Resilience Gap,39,Lacking electrical transmission distribution/connection systems,90.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,250000.0,700000.0,"Development of robust electrical distribution within microgrid. Includes cabling, switchgear, transformers, and protection equipment.",JBAB,112,Alternate Supply Paths (Power) (Building Level),Building,5.555555555555555,5.555555555555555,1.0,AFDW,JB ANACOSTIA BOLLING,328952.995255747,14434783.527,4722006.0,216,76.5,192
2866,Some distribution circuits are due for replacement.,39.0,Lacking electrical transmission distribution/connection systems,98.0,JBA6,_ALL INSTALLATION,Installation,Power,JB ANDREWS,AJXF,Resilience Gap,39,Lacking electrical transmission distribution/connection systems,90.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,250000.0,700000.0,"Development of robust electrical distribution within microgrid. Includes cabling, switchgear, transformers, and protection equipment.",JB Andrews,112,Alternate Supply Paths (Power) (Building Level),Building,16.666666666666668,20.370370366666666,0.8181818183305786,AFDW,JB ANDREWS,464049.37688646,11057615.5020173,6082490.0,357,83.3,193
2866,Some distribution circuits are due for replacement.,39.0,Lacking electrical transmission distribution/connection systems,98.0,JBA6,_ALL INSTALLATION,Installation,Power,JB ANDREWS,AJXF,Resilience Gap,39,Lacking electrical transmission distribution/connection systems,90.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,250000.0,700000.0,"Development of robust electrical distribution within microgrid. Includes cabling, switchgear, transformers, and protection equipment.",JB Andrews,112,Alternate Supply Paths (Power) (Building Level),Building,16.666666666666668,20.370370366666666,0.8181818183305786,ANG,JB ANDREWS (ANG),30149.06,815044.5,6082490.0,357,83.3,194
2832,A single installation substation is connected to a single PEPCO power station. ,8.0,Lacking redundant electrical feed,98.0,JBA1,_ALL INSTALLATION,Installation,Power,JB ANDREWS,AJXF,Resilience Gap,8,Lacking redundant electrical feed,95.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,200000.0,600000.0,"Implementation of redundant electrical feeds within a microgrid framework. Includes alternate distribution paths, switchgear, and controls. Costs vary based on distance and capacity needed.",JB Andrews,112,Alternate Supply Paths (Power) (Building Level),Building,16.666666666666668,20.370370366666666,0.8181818183305786,AFDW,JB ANDREWS,464049.37688646,11057615.5020173,6082490.0,357,83.3,195
2832,A single installation substation is connected to a single PEPCO power station. ,8.0,Lacking redundant electrical feed,98.0,JBA1,_ALL INSTALLATION,Installation,Power,JB ANDREWS,AJXF,Resilience Gap,8,Lacking redundant electrical feed,95.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,200000.0,600000.0,"Implementation of redundant electrical feeds within a microgrid framework. Includes alternate distribution paths, switchgear, and controls. Costs vary based on distance and capacity needed.",JB Andrews,112,Alternate Supply Paths (Power) (Building Level),Building,16.666666666666668,20.370370366666666,0.8181818183305786,ANG,JB ANDREWS (ANG),30149.06,815044.5,6082490.0,357,83.3,196
2833,A secondary transmission feeder that is physically separated from the main feeder is needed. ,8.0,Lacking redundant electrical feed,98.0,JBA2,_ALL INSTALLATION,Installation,Power,JB ANDREWS,AJXF,Resilience Gap,8,Lacking redundant electrical feed,95.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,200000.0,600000.0,"Implementation of redundant electrical feeds within a microgrid framework. Includes alternate distribution paths, switchgear, and controls. Costs vary based on distance and capacity needed.",JB Andrews,112,Alternate Supply Paths (Power) (Building Level),Building,16.666666666666668,20.370370366666666,0.8181818183305786,AFDW,JB ANDREWS,464049.37688646,11057615.5020173,6082490.0,357,83.3,197
2833,A secondary transmission feeder that is physically separated from the main feeder is needed. ,8.0,Lacking redundant electrical feed,98.0,JBA2,_ALL INSTALLATION,Installation,Power,JB ANDREWS,AJXF,Resilience Gap,8,Lacking redundant electrical feed,95.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,200000.0,600000.0,"Implementation of redundant electrical feeds within a microgrid framework. Includes alternate distribution paths, switchgear, and controls. Costs vary based on distance and capacity needed.",JB Andrews,112,Alternate Supply Paths (Power) (Building Level),Building,16.666666666666668,20.370370366666666,0.8181818183305786,ANG,JB ANDREWS (ANG),30149.06,815044.5,6082490.0,357,83.3,198
2865,Substation interconnects are needed.,8.0,Lacking redundant electrical feed,95.0,JBA3,_ALL INSTALLATION,Installation,Power,JB ANDREWS,AJXF,Resilience Gap,8,Lacking redundant electrical feed,95.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,200000.0,600000.0,"Implementation of redundant electrical feeds within a microgrid framework. Includes alternate distribution paths, switchgear, and controls. Costs vary based on distance and capacity needed.",JB Andrews,112,Alternate Supply Paths (Power) (Building Level),Building,16.666666666666668,20.370370366666666,0.8181818183305786,AFDW,JB ANDREWS,464049.37688646,11057615.5020173,6082490.0,357,80.75,199
2865,Substation interconnects are needed.,8.0,Lacking redundant electrical feed,95.0,JBA3,_ALL INSTALLATION,Installation,Power,JB ANDREWS,AJXF,Resilience Gap,8,Lacking redundant electrical feed,95.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,200000.0,600000.0,"Implementation of redundant electrical feeds within a microgrid framework. Includes alternate distribution paths, switchgear, and controls. Costs vary based on distance and capacity needed.",JB Andrews,112,Alternate Supply Paths (Power) (Building Level),Building,16.666666666666668,20.370370366666666,0.8181818183305786,ANG,JB ANDREWS (ANG),30149.06,815044.5,6082490.0,357,80.75,200
4715,Two transmission lines to Maxwell AFB are co-located,39.0,Lacking electrical transmission distribution/connection systems,95.0,MAX5,_ALL INSTALLATION,Installation,Power,MAXWELL AFB,PNQS,Resilience Opportunity,39,Lacking electrical transmission distribution/connection systems,90.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,250000.0,700000.0,"Development of robust electrical distribution within microgrid. Includes cabling, switchgear, transformers, and protection equipment.",Maxwell,112,Alternate Supply Paths (Power) (Building Level),Building,18.51851851851852,18.51851851851852,1.0,AETC,MAXWELL AFB,573153.948540145,12401433.7246417,6287495.0,309,80.75,201
4730,"Substation at Maxwell AFB, no secondary feed",39.0,Lacking electrical transmission distribution/connection systems,80.0,MAX4,_ALL INSTALLATION,Installation,Power,MAXWELL AFB,PNQS,Resilience Opportunity,39,Lacking electrical transmission distribution/connection systems,90.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,250000.0,700000.0,"Development of robust electrical distribution within microgrid. Includes cabling, switchgear, transformers, and protection equipment.",Maxwell,112,Alternate Supply Paths (Power) (Building Level),Building,18.51851851851852,18.51851851851852,1.0,AETC,MAXWELL AFB,573153.948540145,12401433.7246417,6287495.0,309,68.0,202
4768,"One substation at Gunter Annex, not hardened. Served by 115-V radial tap from looped system off-base",39.0,Lacking electrical transmission distribution/connection systems,80.0,MAX6,_ALL INSTALLATION,Installation,Power,MAXWELL AFB,PNQS,Resilience Gap,39,Lacking electrical transmission distribution/connection systems,90.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,250000.0,700000.0,"Development of robust electrical distribution within microgrid. Includes cabling, switchgear, transformers, and protection equipment.",Maxwell,112,Alternate Supply Paths (Power) (Building Level),Building,18.51851851851852,18.51851851851852,1.0,AETC,MAXWELL AFB,573153.948540145,12401433.7246417,6287495.0,309,68.0,203
4803,DISA has a dedicated feed,39.0,Lacking electrical transmission distribution/connection systems,95.0,MAX7,_ALL INSTALLATION,Installation,Power,MAXWELL AFB,PNQS,Not A Gap,39,Lacking electrical transmission distribution/connection systems,90.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,250000.0,700000.0,"Development of robust electrical distribution within microgrid. Includes cabling, switchgear, transformers, and protection equipment.",Maxwell,112,Alternate Supply Paths (Power) (Building Level),Building,18.51851851851852,18.51851851851852,1.0,AETC,MAXWELL AFB,573153.948540145,12401433.7246417,6287495.0,309,80.75,204
5040,"Under-rated equipment within the on base electrical distribution system poses a significant risk. Reference 2022 Microgrid Power System Study, Page 10 of 722.",39.0,Lacking electrical transmission distribution/connection systems,90.0,I-G20,_ALL INSTALLATION,Installation,Power Distribution,MISAWA AB,QKKA,Resilience Gap,39,Lacking electrical transmission distribution/connection systems,90.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,250000.0,700000.0,"Development of robust electrical distribution within microgrid. Includes cabling, switchgear, transformers, and protection equipment.",Misawa,112,Alternate Supply Paths (Power) (Building Level),Building,5.5555555555555545,9.25925926111111,0.59999999988,PACAF,MISAWA AB,1160951.135891,36723320.4859608,811181.0,283,76.5,205
5061,"Ninety-five percent of the lines on base distribution are underground; however, the airfield area is 30 years old and needs replacement. Cables are failing prematurely.",39.0,Lacking electrical transmission distribution/connection systems,90.0,I-G19,_ALL INSTALLATION,Installation,Power Distribution,MISAWA AB,QKKA,Resilience Gap,39,Lacking electrical transmission distribution/connection systems,90.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,250000.0,700000.0,"Development of robust electrical distribution within microgrid. Includes cabling, switchgear, transformers, and protection equipment.",Misawa,112,Alternate Supply Paths (Power) (Building Level),Building,5.5555555555555545,9.25925926111111,0.59999999988,PACAF,MISAWA AB,1160951.135891,36723320.4859608,811181.0,283,76.5,206
5062,"Ninety-five percent of the distribution lines are underground, but are lacking physical protection at switches and transformers.",39.0,Lacking electrical transmission distribution/connection systems,95.0,I-G24,_ALL INSTALLATION,Installation,Power Distribution,MISAWA AB,QKKA,Resilience Gap,39,Lacking electrical transmission distribution/connection systems,90.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,250000.0,700000.0,"Development of robust electrical distribution within microgrid. Includes cabling, switchgear, transformers, and protection equipment.",Misawa,112,Alternate Supply Paths (Power) (Building Level),Building,5.5555555555555545,9.25925926111111,0.59999999988,PACAF,MISAWA AB,1160951.135891,36723320.4859608,811181.0,283,80.75,207
5068,"H-Frame wood plank supports holding up the transformers on base are rotting away and once compromised, will cause transformers to short with catastrophic damage.",39.0,Lacking electrical transmission distribution/connection systems,85.0,I-G21,_ALL INSTALLATION,Installation,Power Distribution,MISAWA AB,QKKA,Resilience Gap,39,Lacking electrical transmission distribution/connection systems,90.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,250000.0,700000.0,"Development of robust electrical distribution within microgrid. Includes cabling, switchgear, transformers, and protection equipment.",Misawa,112,Alternate Supply Paths (Power) (Building Level),Building,5.5555555555555545,9.25925926111111,0.59999999988,PACAF,MISAWA AB,1160951.135891,36723320.4859608,811181.0,283,72.25,208
5070,"Currently, both 66-kV lines originate from TEPCO's Rokunohe Substation.",39.0,Lacking electrical transmission distribution/connection systems,95.0,I-G18,_ALL INSTALLATION,Installation,Power Distribution,Misawa AB,QKKA,Resilience Opportunity,39,Lacking electrical transmission distribution/connection systems,90.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,250000.0,700000.0,"Development of robust electrical distribution within microgrid. Includes cabling, switchgear, transformers, and protection equipment.",Misawa,112,Alternate Supply Paths (Power) (Building Level),Building,5.5555555555555545,9.25925926111111,0.59999999988,PACAF,MISAWA AB,1160951.135891,36723320.4859608,811181.0,283,80.75,209
5407,The distribution system to and in Area II is aging and lacks redundancy.,8.0,Lacking redundant electrical feed,95.0,NEL1,_ALL INSTALLATION,Installation,Power,NELLIS AFB,RKMF,Resilience Gap,8,Lacking redundant electrical feed,95.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,200000.0,600000.0,"Implementation of redundant electrical feeds within a microgrid framework. Includes alternate distribution paths, switchgear, and controls. Costs vary based on distance and capacity needed.",Nellis,112,Alternate Supply Paths (Power) (Building Level),Building,0.966183574879227,0.966183574879227,1.0,ACC,NELLIS AFB,775576.226317314,17186119.686,6790823.0,676,80.75,210
5641,Underground electrical distribution and transformers in the south part of the base are susceptible to flooding based on previous events. The most critical overhead lines remaining support satellite and 557 WW communication systems located along the northern portion of the base.,39.0,Lacking electrical transmission distribution/connection systems,85.0,OFF15,_ALL INSTALLATION,Installation,Power Distribution,OFFUTT AFB,SGBP,Resilience Gap,39,Lacking electrical transmission distribution/connection systems,90.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,250000.0,700000.0,"Development of robust electrical distribution within microgrid. Includes cabling, switchgear, transformers, and protection equipment.",Offutt,112,Alternate Supply Paths (Power) (Building Level),Building,6.453291699193338,6.453291699193338,1.0,ACC,OFFUTT AFB,771497.231,6655520.59,6663447.0,173,72.25,211
5651,"The base has two substations:Substation 6815 in the western portion of the base and the North Substation 6874 in the northern area. The two substations are interconnected,but Substation 6874 cannot support the entire base load by itself.",39.0,Lacking electrical transmission distribution/connection systems,90.0,OFF16,_ALL INSTALLATION,Installation,Power Distribution,OFFUTT AFB,SGBP,Resilience Opportunity,39,Lacking electrical transmission distribution/connection systems,90.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,250000.0,700000.0,"Development of robust electrical distribution within microgrid. Includes cabling, switchgear, transformers, and protection equipment.",Offutt,112,Alternate Supply Paths (Power) (Building Level),Building,6.453291699193338,6.453291699193338,1.0,ACC,OFFUTT AFB,771497.231,6655520.59,6663447.0,173,76.5,212
5662,Radial commercial feed to Substation 6874.,8.0,Lacking redundant electrical feed,95.0,OFF17,_ALL INSTALLATION,Installation,Power Distribution,OFFUTT AFB,SGBP,Resilience Gap,8,Lacking redundant electrical feed,95.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,200000.0,600000.0,"Implementation of redundant electrical feeds within a microgrid framework. Includes alternate distribution paths, switchgear, and controls. Costs vary based on distance and capacity needed.",Offutt,112,Alternate Supply Paths (Power) (Building Level),Building,6.453291699193338,6.453291699193338,1.0,ACC,OFFUTT AFB,771497.231,6655520.59,6663447.0,173,80.75,213
6034,Alternative supply paths. (Minor),8.0,Lacking redundant electrical feed,95.0,PET9,_ALL INSTALLATION,Installation,Power,PETERSON SFB,TDKA,Resilience Opportunity,8,Lacking redundant electrical feed,95.0,112.0,Alternate Supply Paths (Power),85.0,12.0,Microgrid,200000.0,600000.0,"Implementation of redundant electrical feeds within a microgrid framework. Includes alternate distribution paths, switchgear, and controls. Costs vary based on distance and capacity needed.",Peterson,112,Alternate Supply Paths (Power) (Building Level),Building,27.77777777777778,38.888888888888886,0.7142857142857144,SPOC,PETERSON SFB,1231514.48179127,31116650.0580566,6053138.0,397,80.75,214
